Date,Country,City,Specie,count,min,max,median,variance
16/07/2020,VN,Ha Noi,aqi,24,11,55,19,1472.59
28/08/2020,VN,Ha Noi,aqi,24,3,54,32,2580.58
3/11/2020,VN,Ha Noi,aqi,24,36,117,72,5597.37
22/08/2020,VN,Ha Noi,aqi,24,15,77,54,3064.93
7/12/2020,VN,Ha Noi,aqi,24,119,201,167,3739.93
19/10/2020,VN,Ha Noi,aqi,24,21,163,54,9412.97
1/12/2020,VN,Ha Noi,aqi,14,171,244,179,4157.64
14/12/2020,VN,Ha Noi,aqi,24,57,222,181,38610.3
25/12/2020,VN,Ha Noi,aqi,24,148,190,165,1969.84
21/08/2020,VN,Ha Noi,aqi,24,14,60,41,2080.58
21/10/2020,VN,Ha Noi,aqi,24,13,93,39,6355.92
4/8/2020,VN,Ha Noi,aqi,24,26,152,56,10117.8
5/7/2020,VN,Ha Noi,aqi,24,20,53,34,859.71
30/12/2020,VN,Ha Noi,aqi,24,39,169,56,12148.6
6/1/2020,VN,Ha Noi,aqi,24,74,162,127,7501.45
21/09/2020,VN,Ha Noi,aqi,24,13,57,26,2512.1
29/11/2020,VN,Ha Noi,aqi,2,66,66,66,0
27/12/2020,VN,Ha Noi,aqi,24,184,256,195,6510.36
1/8/2020,VN,Ha Noi,aqi,24,17,91,34,4867.81
3/8/2020,VN,Ha Noi,aqi,24,4,88,52,6095.36
23/09/2020,VN,Ha Noi,aqi,24,1,53,13,1429.11
10/1/2021,VN,Ha Noi,aqi,24,54,97,59,1663.19
14/01/2020,VN,Ha Noi,aqi,11,211,296,253,6934
30/06/2020,VN,Ha Noi,aqi,24,36,75,61,2097.1
3/7/2020,VN,Ha Noi,aqi,24,1,63,24,2139.4
11/7/2020,VN,Ha Noi,aqi,24,6,59,23,1843.89
2/8/2020,VN,Ha Noi,aqi,23,1,49,13,1259.88
15/08/2020,VN,Ha Noi,aqi,24,27,80,59,1777.61
11/9/2020,VN,Ha Noi,aqi,24,7,59,13,3167.37
15/11/2020,VN,Ha Noi,aqi,24,57,160,87,8700.71
16/11/2020,VN,Ha Noi,aqi,24,63,154,100,8442.61
18/11/2020,VN,Ha Noi,aqi,24,63,178,119,19331
5/1/2020,VN,Ha Noi,aqi,24,83,155,136,5833.46
27/06/2020,VN,Ha Noi,aqi,24,20,50,28,607.81
10/7/2020,VN,Ha Noi,aqi,24,3,68,23,4355.63
24/08/2020,VN,Ha Noi,aqi,24,15,74,29,2206.88
4/11/2020,VN,Ha Noi,aqi,24,88,191,132,9513.04
11/12/2020,VN,Ha Noi,aqi,24,154,285,178,11288.6
1/7/2020,VN,Ha Noi,aqi,23,10,110,60,5700.87
14/07/2020,VN,Ha Noi,aqi,24,16,78,46,2841.74
22/07/2020,VN,Ha Noi,aqi,24,10,41,19,640.27
20/09/2020,VN,Ha Noi,aqi,24,2,28,6,579.11
8/11/2020,VN,Ha Noi,aqi,23,63,191,89,20695.5
30/07/2020,VN,Ha Noi,aqi,24,39,95,54,1930.71
19/07/2020,VN,Ha Noi,aqi,24,2,89,26,5663.89
18/12/2020,VN,Ha Noi,aqi,24,46,139,66,6714.76
31/12/2020,VN,Ha Noi,aqi,24,71,107,81,776.36
9/1/2020,VN,Ha Noi,aqi,24,90,174,134,8289.11
27/10/2020,VN,Ha Noi,aqi,24,84,253,159,22917.8
19/01/2021,VN,Ha Noi,aqi,24,109,168,144,2372.1
17/10/2020,VN,Ha Noi,aqi,24,11,48,19,939.11
7/11/2020,VN,Ha Noi,aqi,24,52,260,149,35966.7
18/07/2020,VN,Ha Noi,aqi,24,9,59,15,2778.68
5/8/2020,VN,Ha Noi,aqi,24,15,80,54,2701.67
16/09/2020,VN,Ha Noi,aqi,24,9,28,16,225.92
27/09/2020,VN,Ha Noi,aqi,23,1,53,8,1182.49
15/10/2020,VN,Ha Noi,aqi,24,8,52,14,1409.11
22/06/2020,VN,Ha Noi,aqi,23,5,78,43,4254.31
13/10/2020,VN,Ha Noi,aqi,5,76,151,104,11257
13/01/2020,VN,Ha Noi,aqi,24,169,238,193,5828.04
19/08/2020,VN,Ha Noi,aqi,24,7,68,39,3093.89
24/10/2020,VN,Ha Noi,aqi,24,53,164,120,16508.4
26/10/2020,VN,Ha Noi,aqi,23,64,155,124,8452.92
9/12/2020,VN,Ha Noi,aqi,24,156,215,171,2788.53
3/1/2021,VN,Ha Noi,aqi,24,132,198,160,2608.7
20/06/2020,VN,Ha Noi,aqi,18,15,59,40,1623.79
29/09/2020,VN,Ha Noi,aqi,9,14,41,19,1023.61
26/06/2020,VN,Ha Noi,aqi,24,3,62,39,2348.41
29/07/2020,VN,Ha Noi,aqi,24,33,117,70,4535.63
2/12/2020,VN,Ha Noi,aqi,19,3,191,154,53462.6
13/01/2021,VN,Ha Noi,aqi,24,108,171,144,4061.72
21/07/2020,VN,Ha Noi,aqi,24,10,160,18,18191
6/11/2020,VN,Ha Noi,aqi,24,189,256,207,3533.26
10/11/2020,VN,Ha Noi,aqi,24,59,184,155,20930.4
5/1/2021,VN,Ha Noi,aqi,24,175,231,190,2585.43
13/06/2020,VN,Ha Noi,co,48,0.1,13,0.2,192.78
6/9/2020,VN,Ha Noi,co,48,0.1,14,0.2,184.38
25/09/2020,VN,Ha Noi,co,48,0.1,31,0.3,484.79
20/01/2021,VN,Ha Noi,co,32,0.1,34,0.4,931.63
17/03/2020,VN,Ha Noi,co,48,0.1,28,0.3,891.42
19/04/2020,VN,Ha Noi,co,47,0.1,13,2,159.82
4/5/2020,VN,Ha Noi,co,48,0.1,21,0.2,323.82
1/5/2020,VN,Ha Noi,co,48,0.1,21,0.2,335.85
20/05/2020,VN,Ha Noi,co,48,0.1,28,0.3,480.15
1/6/2020,VN,Ha Noi,co,48,0.1,29,0.3,566.34
16/07/2020,VN,Ha Noi,co,46,0.1,15,2,182.26
12/1/2020,VN,Ha Noi,co,48,0.1,19,0.2,296.31
25/01/2020,VN,Ha Noi,co,42,0.1,7,3,56.86
6/4/2020,VN,Ha Noi,co,47,0.1,15,3,145.1
10/3/2020,VN,Ha Noi,co,48,0.1,13,0.2,160.4
24/04/2020,VN,Ha Noi,co,46,0.1,8,2,59.94
3/8/2020,VN,Ha Noi,co,48,0.1,27,0.3,680.41
28/11/2020,VN,Ha Noi,co,29,0.1,6,5,38.25
12/12/2020,VN,Ha Noi,co,41,0.1,11,8,223.87
6/1/2021,VN,Ha Noi,co,36,0.1,13,10,265.53
11/1/2020,VN,Ha Noi,co,48,0.1,26,0.3,420.02
28/02/2020,VN,Ha Noi,co,47,0.1,24,2,419.85
3/11/2020,VN,Ha Noi,co,47,0.1,13,3,133.04
19/07/2020,VN,Ha Noi,co,48,0.1,12,0.2,128.54
7/12/2020,VN,Ha Noi,co,36,0.1,9,7,136.59
28/12/2020,VN,Ha Noi,co,46,0.1,15,11,422.08
10/1/2021,VN,Ha Noi,co,46,0.1,15,3,173.84
15/01/2021,VN,Ha Noi,co,47,0.1,33,7,1091.28
31/03/2020,VN,Ha Noi,co,33,0.1,8,3,53.17
11/5/2020,VN,Ha Noi,co,47,0.1,24,2,451.48
6/7/2020,VN,Ha Noi,co,45,0.1,10,2,136.33
28/09/2020,VN,Ha Noi,co,48,0.1,23,0.3,460.6
25/10/2020,VN,Ha Noi,co,48,0.1,11,0.1,156.42
20/11/2020,VN,Ha Noi,co,48,0.1,33,0.3,561.44
27/11/2020,VN,Ha Noi,co,35,0.1,8,7,107.39
31/01/2020,VN,Ha Noi,co,48,0.1,20,0.2,331.36
22/03/2020,VN,Ha Noi,co,28,0.1,15,0.2,202.96
5/7/2020,VN,Ha Noi,co,48,0.1,16,0.2,240.63
7/11/2020,VN,Ha Noi,co,48,0.1,23,0.3,340.18
11/11/2020,VN,Ha Noi,co,48,0.1,33,0.3,632.98
6/12/2020,VN,Ha Noi,co,39,0.1,9,7,142.45
1/1/2021,VN,Ha Noi,co,43,0.1,15,8,325.4
20/02/2020,VN,Ha Noi,co,48,0.1,17,0.2,421.3
1/3/2020,VN,Ha Noi,co,47,0.1,17,2,299.83
28/07/2020,VN,Ha Noi,co,48,0.1,21,0.2,503.92
17/08/2020,VN,Ha Noi,co,47,0.1,24,4,411.48
4/10/2020,VN,Ha Noi,co,48,0.1,21,0.2,334.24
24/10/2020,VN,Ha Noi,co,48,0.1,37,0.4,643.73
15/03/2020,VN,Ha Noi,co,48,0.1,15,0.2,263.81
30/03/2020,VN,Ha Noi,co,48,0.1,9,0.1,71.02
8/7/2020,VN,Ha Noi,co,47,0.1,22,2,264.38
15/09/2020,VN,Ha Noi,co,48,0.1,32,0.3,530.49
9/12/2020,VN,Ha Noi,co,42,0.1,14,10,307.05
17/02/2020,VN,Ha Noi,co,48,0.1,20,0.2,213.33
24/06/2020,VN,Ha Noi,co,48,0.1,24,0.3,342.36
27/08/2020,VN,Ha Noi,co,48,0.1,17,0.2,231.22
15/05/2020,VN,Ha Noi,co,48,0.1,15,0.2,199.02
3/6/2020,VN,Ha Noi,co,47,0.1,30,2,495.98
23/06/2020,VN,Ha Noi,co,48,0.1,17,0.2,242.25
15/11/2020,VN,Ha Noi,co,45,0.1,12,3,129.96
1/12/2020,VN,Ha Noi,co,36,0.1,11,6,135.67
25/02/2020,VN,Ha Noi,co,30,0.1,20,0.2,368.48
26/02/2020,VN,Ha Noi,co,30,0.1,26,0.3,578.4
25/04/2020,VN,Ha Noi,co,48,0.1,8,0.1,75.13
14/12/2020,VN,Ha Noi,co,35,0.1,10,7,177.9
12/8/2020,VN,Ha Noi,co,47,0.1,33,3,526.34
13/10/2020,VN,Ha Noi,co,48,0.1,18,0.2,169.97
29/11/2020,VN,Ha Noi,co,32,0.1,6,4,41.27
23/12/2020,VN,Ha Noi,co,44,0.1,14,10,345.36
17/01/2021,VN,Ha Noi,co,48,0.1,12,0.2,175.11
4/1/2020,VN,Ha Noi,co,48,0.1,25,0.3,579.83
13/02/2020,VN,Ha Noi,co,48,0.1,44,0.4,1079.3
14/06/2020,VN,Ha Noi,co,48,0.1,19,0.2,317.03
25/05/2020,VN,Ha Noi,co,48,0.1,25,0.3,497.99
9/6/2020,VN,Ha Noi,co,48,0.1,21,0.2,363.63
1/8/2020,VN,Ha Noi,co,48,0.1,13,0.2,95.54
1/11/2020,VN,Ha Noi,co,48,0.1,22,0.2,384.86
10/12/2020,VN,Ha Noi,co,46,0.1,17,0.2,370.25
15/01/2020,VN,Ha Noi,co,48,0.1,14,0.2,172.71
15/04/2020,VN,Ha Noi,co,48,0.1,16,0.2,174.36
22/04/2020,VN,Ha Noi,co,46,0.1,21,2,287.46
16/12/2020,VN,Ha Noi,co,39,0.1,8,6,93.26
9/8/2020,VN,Ha Noi,co,4,21,21,21,0
23/08/2020,VN,Ha Noi,co,47,0.1,18,4,247.17
6/11/2020,VN,Ha Noi,co,48,0.1,31,0.3,637.68
17/11/2020,VN,Ha Noi,co,48,0.1,39,0.4,975.63
31/12/2020,VN,Ha Noi,co,37,0.1,15,8,252.37
29/04/2020,VN,Ha Noi,co,48,0.1,18,0.2,316.86
24/05/2020,VN,Ha Noi,co,48,0.1,19,0.2,328.7
26/06/2020,VN,Ha Noi,co,48,0.1,29,0.3,278.17
11/1/2021,VN,Ha Noi,co,47,0.1,17,3,217.69
12/4/2020,VN,Ha Noi,co,45,0.1,5,3,43.65
10/5/2020,VN,Ha Noi,co,48,0.1,16,0.2,246.89
10/11/2020,VN,Ha Noi,co,48,0.1,25,0.3,354.38
28/01/2020,VN,Ha Noi,co,45,0.1,8,4,82.18
29/03/2020,VN,Ha Noi,co,30,0.1,6,0.1,52.32
1/4/2020,VN,Ha Noi,co,29,0.1,7,4,76.79
5/4/2020,VN,Ha Noi,co,40,0.1,5,4,38.98
8/4/2020,VN,Ha Noi,co,47,0.1,16,6,257.34
2/8/2020,VN,Ha Noi,co,46,0.1,7,1,53.91
6/8/2020,VN,Ha Noi,co,48,0.1,35,0.4,853.04
13/09/2020,VN,Ha Noi,co,48,0.1,19,0.2,311.38
31/12/2019,VN,Ha Noi,co,48,0.1,27,0.3,905.41
6/1/2020,VN,Ha Noi,co,48,0.1,28,0.3,430.44
23/01/2020,VN,Ha Noi,co,48,0.1,15,0.2,173.47
18/09/2020,VN,Ha Noi,co,47,0.1,7,2,49.09
12/1/2021,VN,Ha Noi,co,48,0.1,38,0.4,797.34
22/10/2020,VN,Ha Noi,co,48,0.1,18,0.2,209.1
20/12/2020,VN,Ha Noi,co,41,0.1,6,4,54.22
29/01/2020,VN,Ha Noi,co,45,0.1,9,4,79.74
5/2/2020,VN,Ha Noi,co,44,0.1,23,4,391.11
21/06/2020,VN,Ha Noi,co,48,0.1,7,0.1,62.23
11/12/2020,VN,Ha Noi,co,47,0.1,16,10,407.78
5/5/2020,VN,Ha Noi,co,47,0.1,32,2,575.24
9/7/2020,VN,Ha Noi,co,48,0.1,22,0.2,249.22
5/9/2020,VN,Ha Noi,co,48,0.1,17,0.2,197.89
24/03/2020,VN,Ha Noi,co,48,0.1,22,0.2,204.05
7/4/2020,VN,Ha Noi,co,47,0.1,12,4,133.13
19/08/2020,VN,Ha Noi,co,48,0.1,33,0.3,769.16
17/07/2020,VN,Ha Noi,co,48,0.1,15,0.2,165.51
8/8/2020,VN,Ha Noi,co,8,0.2,21,21,1158.86
14/08/2020,VN,Ha Noi,co,48,0.1,28,0.3,509.75
24/12/2020,VN,Ha Noi,co,43,0.1,13,8,258.6
2/1/2021,VN,Ha Noi,co,44,0.1,14,9,313.19
2/2/2020,VN,Ha Noi,co,48,0.1,22,0.2,392.19
9/5/2020,VN,Ha Noi,co,48,0.1,24,0.3,423.56
4/6/2020,VN,Ha Noi,co,46,0.1,25,2,373.67
29/10/2020,VN,Ha Noi,co,45,0.1,11,2,105.54
26/11/2020,VN,Ha Noi,co,42,0.1,10,7,175.75
15/02/2020,VN,Ha Noi,co,48,0.1,25,0.3,562.01
7/3/2020,VN,Ha Noi,co,48,0.1,26,0.3,549.29
14/09/2020,VN,Ha Noi,co,48,0.1,38,0.4,888.68
7/10/2020,VN,Ha Noi,co,48,0.1,11,0.1,98.52
27/04/2020,VN,Ha Noi,co,46,0.1,25,3,372.56
13/08/2020,VN,Ha Noi,co,48,0.1,24,0.3,420.48
8/9/2020,VN,Ha Noi,co,48,0.1,27,0.3,656.17
26/12/2020,VN,Ha Noi,co,40,0.1,15,12,449.13
13/03/2020,VN,Ha Noi,co,48,0.1,22,0.2,497.38
30/08/2020,VN,Ha Noi,co,48,0.1,14,0.2,221.78
18/12/2020,VN,Ha Noi,co,39,0.1,7,4,65.19
27/10/2020,VN,Ha Noi,co,48,0.1,31,0.3,746.96
4/1/2021,VN,Ha Noi,co,39,0.1,16,9,298.15
18/01/2021,VN,Ha Noi,co,45,0.1,34,5,547.7
21/01/2020,VN,Ha Noi,co,48,0.1,31,0.3,866.39
1/9/2020,VN,Ha Noi,co,48,0.1,28,0.3,400.19
23/10/2020,VN,Ha Noi,co,47,0.1,51,3,969.41
28/08/2020,VN,Ha Noi,co,46,0.1,28,3,592.2
13/04/2020,VN,Ha Noi,co,32,0.1,6,4,56.66
14/04/2020,VN,Ha Noi,co,47,0.1,15,3,123.87
27/06/2020,VN,Ha Noi,co,46,0.1,9,1,79.6
3/5/2020,VN,Ha Noi,co,45,0.1,16,2,284.94
2/3/2020,VN,Ha Noi,co,47,0.1,23,2,371.86
14/03/2020,VN,Ha Noi,co,47,0.1,14,4,214.02
26/03/2020,VN,Ha Noi,co,34,0.1,11,0.1,112.68
17/10/2020,VN,Ha Noi,co,43,0.1,9,3,74.59
19/10/2020,VN,Ha Noi,co,48,0.1,13,0.2,133.31
4/11/2020,VN,Ha Noi,co,39,0.1,33,4,904.41
27/03/2020,VN,Ha Noi,co,48,0.1,18,0.2,248.53
29/07/2020,VN,Ha Noi,co,48,0.1,25,0.3,614.67
11/10/2020,VN,Ha Noi,co,44,0.1,9,3,73.17
24/07/2020,VN,Ha Noi,co,48,0.1,20,0.2,288.03
7/8/2020,VN,Ha Noi,co,36,0.1,30,0.3,1036.78
11/9/2020,VN,Ha Noi,co,47,0.1,31,2,836.58
12/11/2020,VN,Ha Noi,co,48,0.1,30,0.3,512.27
19/11/2020,VN,Ha Noi,co,48,0.1,29,0.3,667.12
30/04/2020,VN,Ha Noi,co,47,0.1,17,3,268.72
13/05/2020,VN,Ha Noi,co,48,0.1,26,0.3,422.3
29/05/2020,VN,Ha Noi,co,48,0.1,26,0.3,392.82
7/1/2021,VN,Ha Noi,co,34,0.1,11,10,225.62
8/1/2021,VN,Ha Noi,co,45,0.1,15,7,204.62
9/1/2020,VN,Ha Noi,co,48,0.1,29,0.3,577.09
15/06/2020,VN,Ha Noi,co,48,0.1,22,0.2,554.6
22/12/2020,VN,Ha Noi,co,44,0.1,13,8,249.21
14/02/2020,VN,Ha Noi,co,48,0.1,30,0.3,648.15
26/05/2020,VN,Ha Noi,co,48,0.1,14,0.2,141.72
13/11/2020,VN,Ha Noi,co,48,0.1,37,0.4,602.98
14/05/2020,VN,Ha Noi,co,48,0.1,28,0.3,362.76
17/05/2020,VN,Ha Noi,co,48,0.1,17,0.2,248.6
21/09/2020,VN,Ha Noi,co,48,0.1,35,0.4,699.66
10/7/2020,VN,Ha Noi,co,48,0.1,23,0.3,324.38
3/1/2021,VN,Ha Noi,co,42,0.1,11,9,242.79
14/10/2020,VN,Ha Noi,co,48,0.1,12,0.2,79.5
20/10/2020,VN,Ha Noi,co,48,0.1,10,0.1,88.6
8/11/2020,VN,Ha Noi,co,48,0.1,17,0.2,195.22
21/12/2020,VN,Ha Noi,co,40,0.1,12,5,161.69
10/2/2020,VN,Ha Noi,co,44,0.1,25,0.3,550.4
8/6/2020,VN,Ha Noi,co,48,0.1,15,0.2,225.39
16/08/2020,VN,Ha Noi,co,48,0.1,22,0.2,358.19
16/09/2020,VN,Ha Noi,co,48,0.1,24,0.3,501.3
18/10/2020,VN,Ha Noi,co,46,0.1,18,2,172.58
23/11/2020,VN,Ha Noi,co,42,0.1,16,6,357.43
27/12/2020,VN,Ha Noi,co,39,0.1,15,12,374.63
2/5/2020,VN,Ha Noi,co,47,0.1,16,3,195.5
2/6/2020,VN,Ha Noi,co,48,0.1,36,0.4,565.04
30/06/2020,VN,Ha Noi,co,48,0.1,18,0.2,310.32
9/4/2020,VN,Ha Noi,co,38,0.1,15,0.2,218.81
11/7/2020,VN,Ha Noi,co,48,0.1,24,0.3,431.08
20/09/2020,VN,Ha Noi,co,47,0.1,26,3,515.75
17/01/2020,VN,Ha Noi,co,47,0.1,20,4,277.17
6/2/2020,VN,Ha Noi,co,48,0.1,27,0.3,734.14
19/02/2020,VN,Ha Noi,co,46,0.1,24,4,440.39
18/08/2020,VN,Ha Noi,co,48,0.1,25,0.3,536.18
24/08/2020,VN,Ha Noi,co,46,0.1,27,3,486.7
3/9/2020,VN,Ha Noi,co,48,0.1,25,0.3,444.37
10/9/2020,VN,Ha Noi,co,48,0.1,30,0.3,653.41
16/10/2020,VN,Ha Noi,co,40,0.1,10,3,85.39
18/01/2020,VN,Ha Noi,co,46,0.1,20,5,347.6
6/3/2020,VN,Ha Noi,co,48,0.1,23,0.3,481.32
23/03/2020,VN,Ha Noi,co,48,0.1,23,0.3,491.64
16/11/2020,VN,Ha Noi,co,46,0.1,21,4,403.49
29/09/2020,VN,Ha Noi,co,48,0.1,29,0.3,474.92
9/1/2021,VN,Ha Noi,co,47,0.1,13,4,144.89
13/01/2021,VN,Ha Noi,co,48,0.1,28,0.3,647.76
16/01/2021,VN,Ha Noi,co,48,0.1,33,0.3,857.72
4/3/2020,VN,Ha Noi,co,42,0.1,15,0.2,175.76
6/5/2020,VN,Ha Noi,co,47,0.1,20,2,459.25
12/6/2020,VN,Ha Noi,co,45,0.1,16,3,230.84
11/6/2020,VN,Ha Noi,co,48,0.1,25,0.3,407.57
7/7/2020,VN,Ha Noi,co,45,0.1,11,2,140.42
25/07/2020,VN,Ha Noi,co,28,0.1,13,5,152.37
25/11/2020,VN,Ha Noi,co,40,0.1,10,7,178.3
17/12/2020,VN,Ha Noi,co,32,0.1,6,6,62.48
22/01/2020,VN,Ha Noi,co,48,0.1,32,0.3,831.76
28/04/2020,VN,Ha Noi,co,48,0.1,16,0.2,220.29
30/05/2020,VN,Ha Noi,co,48,0.1,18,0.2,351.4
2/9/2020,VN,Ha Noi,co,48,0.1,13,0.2,175.85
22/11/2020,VN,Ha Noi,co,43,0.1,9,5,114.28
21/02/2020,VN,Ha Noi,co,48,0.1,19,0.2,502.01
18/05/2020,VN,Ha Noi,co,48,0.1,27,0.3,382.99
23/07/2020,VN,Ha Noi,co,46,0.1,15,2,188.75
10/6/2020,VN,Ha Noi,co,48,0.1,16,0.2,254.93
21/07/2020,VN,Ha Noi,co,48,0.1,20,0.2,208.63
7/9/2020,VN,Ha Noi,co,48,0.1,18,0.2,215.18
12/9/2020,VN,Ha Noi,co,48,0.1,27,0.3,566.01
19/09/2020,VN,Ha Noi,co,44,0.1,11,2,109.79
3/1/2020,VN,Ha Noi,co,47,0.1,24,2,446.05
1/2/2020,VN,Ha Noi,co,48,0.1,22,0.2,298.63
6/6/2020,VN,Ha Noi,co,48,0.1,18,0.2,407.16
16/04/2020,VN,Ha Noi,co,44,0.1,20,3,258.99
21/05/2020,VN,Ha Noi,co,48,0.1,33,0.3,672.81
22/07/2020,VN,Ha Noi,co,48,0.1,14,0.2,154.66
4/9/2020,VN,Ha Noi,co,48,0.1,34,0.4,711.22
30/09/2020,VN,Ha Noi,co,48,0.1,41,0.4,746.11
19/01/2020,VN,Ha Noi,co,48,0.1,12,0.2,152.66
30/01/2020,VN,Ha Noi,co,38,0.1,22,6,282.76
25/03/2020,VN,Ha Noi,co,46,0.1,13,2,133.92
31/10/2020,VN,Ha Noi,co,45,0.1,23,4,460.4
13/07/2020,VN,Ha Noi,co,48,0.1,17,0.2,268.03
20/08/2020,VN,Ha Noi,co,44,0.1,16,0.2,254.44
22/09/2020,VN,Ha Noi,co,48,0.1,22,0.2,479.77
24/11/2020,VN,Ha Noi,co,47,0.1,11,8,220.57
30/12/2020,VN,Ha Noi,co,42,0.1,12,7,214.47
13/01/2020,VN,Ha Noi,co,48,0.1,29,0.3,767.38
8/5/2020,VN,Ha Noi,co,48,0.1,23,0.3,425.02
12/5/2020,VN,Ha Noi,co,48,0.1,25,0.3,370.65
18/11/2020,VN,Ha Noi,co,39,0.1,23,2,483.12
26/01/2020,VN,Ha Noi,co,41,0.1,12,4,115.03
17/04/2020,VN,Ha Noi,co,48,0.1,14,0.2,116.89
3/10/2020,VN,Ha Noi,co,48,0.1,34,0.4,972.35
27/09/2020,VN,Ha Noi,co,48,0.1,14,0.2,150.18
26/10/2020,VN,Ha Noi,co,46,0.1,12,3,152.01
2/11/2020,VN,Ha Noi,co,48,0.1,31,0.3,546.38
8/2/2020,VN,Ha Noi,co,48,0.1,17,0.2,212.72
16/02/2020,VN,Ha Noi,co,45,0.1,8,4,64.15
27/05/2020,VN,Ha Noi,co,48,0.1,15,0.2,228.65
15/07/2020,VN,Ha Noi,co,47,0.1,16,2,184.01
30/07/2020,VN,Ha Noi,co,48,0.1,29,0.3,587.92
11/8/2020,VN,Ha Noi,co,20,0.1,21,3,519.32
19/12/2020,VN,Ha Noi,co,37,0.1,6,5,61.54
2/4/2020,VN,Ha Noi,co,47,0.1,10,3,123.14
17/06/2020,VN,Ha Noi,co,48,0.1,19,0.2,230.3
1/7/2020,VN,Ha Noi,co,48,0.1,28,0.3,549.42
2/7/2020,VN,Ha Noi,co,48,0.1,26,0.3,503.36
9/9/2020,VN,Ha Noi,co,48,0.1,29,0.3,619.05
24/09/2020,VN,Ha Noi,co,46,0.1,20,2,235.5
1/10/2020,VN,Ha Noi,co,48,0.1,33,0.3,764.18
8/1/2020,VN,Ha Noi,co,42,0.1,36,0.4,717.27
23/02/2020,VN,Ha Noi,co,48,0.1,46,0.5,865.55
5/6/2020,VN,Ha Noi,co,48,0.1,34,0.4,621.68
7/2/2020,VN,Ha Noi,co,48,0.1,29,0.3,796.46
11/2/2020,VN,Ha Noi,co,38,0.1,18,0.2,392.17
18/03/2020,VN,Ha Noi,co,34,0.1,25,4,345.71
10/4/2020,VN,Ha Noi,co,42,0.1,17,4,257.09
22/06/2020,VN,Ha Noi,co,48,0.1,22,0.2,300.62
5/1/2020,VN,Ha Noi,co,48,0.1,19,0.2,318.81
7/1/2020,VN,Ha Noi,co,38,0.1,27,3,792.5
20/01/2020,VN,Ha Noi,co,46,0.1,28,4,621.39
20/07/2020,VN,Ha Noi,co,47,0.1,27,2,501.13
5/8/2020,VN,Ha Noi,co,47,0.1,38,2,1071.36
23/09/2020,VN,Ha Noi,co,48,0.1,37,0.4,741.69
6/10/2020,VN,Ha Noi,co,46,0.1,12,3,99.15
27/01/2020,VN,Ha Noi,co,39,0.1,12,4,110.47
3/3/2020,VN,Ha Noi,co,16,0.1,12,0.2,175.17
21/03/2020,VN,Ha Noi,co,47,0.1,21,4,298.65
8/10/2020,VN,Ha Noi,co,48,0.1,10,0.1,76.13
5/11/2020,VN,Ha Noi,co,48,0.1,27,0.3,673.46
21/11/2020,VN,Ha Noi,co,40,0.1,7,6,98.55
3/12/2020,VN,Ha Noi,co,40,0.1,11,7,153.41
14/01/2020,VN,Ha Noi,co,48,0.1,48,0.5,1466.01
10/8/2020,VN,Ha Noi,co,8,21,21,21,0
26/08/2020,VN,Ha Noi,co,48,0.1,17,0.2,201.67
18/07/2020,VN,Ha Noi,co,48,0.1,10,0.1,125.91
4/12/2020,VN,Ha Noi,co,40,0.1,7,5,93.5
13/12/2020,VN,Ha Noi,co,41,0.1,10,7,179.79
19/01/2021,VN,Ha Noi,co,48,0.1,27,0.3,683.87
22/02/2020,VN,Ha Noi,co,48,0.1,48,0.5,1505.11
16/06/2020,VN,Ha Noi,co,48,0.1,19,0.2,232.92
4/7/2020,VN,Ha Noi,co,48,0.1,23,0.3,407.47
2/10/2020,VN,Ha Noi,co,48,0.1,26,0.3,609.85
21/10/2020,VN,Ha Noi,co,44,0.1,19,2,241.36
2/12/2020,VN,Ha Noi,co,44,0.1,12,7,193.34
26/04/2020,VN,Ha Noi,co,47,0.1,9,3,93.42
23/05/2020,VN,Ha Noi,co,48,0.1,30,0.3,375.69
29/06/2020,VN,Ha Noi,co,44,0.1,32,0.3,438.55
29/08/2020,VN,Ha Noi,co,47,0.1,23,3,360.48
30/11/2020,VN,Ha Noi,co,39,0.1,8,5,77.63
5/1/2021,VN,Ha Noi,co,45,0.2,17,12,528.65
18/04/2020,VN,Ha Noi,co,47,0.1,15,2,133.45
20/04/2020,VN,Ha Noi,co,28,0.1,12,2,140.77
19/05/2020,VN,Ha Noi,co,48,0.1,24,0.3,477.37
28/10/2020,VN,Ha Noi,co,48,0.1,21,0.2,263.44
9/11/2020,VN,Ha Noi,co,48,0.1,21,0.2,321.15
29/12/2020,VN,Ha Noi,co,46,0.1,13,8,259.4
14/01/2021,VN,Ha Noi,co,48,0.1,23,0.3,505.8
29/02/2020,VN,Ha Noi,co,26,0.1,13,0.2,202.04
4/4/2020,VN,Ha Noi,co,41,0.1,6,3,50.87
15/08/2020,VN,Ha Noi,co,48,0.1,18,0.2,376.73
20/06/2020,VN,Ha Noi,co,48,0.1,10,0.1,97.32
9/10/2020,VN,Ha Noi,co,42,0.1,13,3,100.66
5/12/2020,VN,Ha Noi,co,37,0.1,8,6,95.06
25/12/2020,VN,Ha Noi,co,42,0.2,16,12,455.65
12/2/2020,VN,Ha Noi,co,48,0.1,29,0.3,740.27
11/4/2020,VN,Ha Noi,co,48,0.1,11,0.1,141.68
21/04/2020,VN,Ha Noi,co,26,0.1,12,0.2,187.21
31/05/2020,VN,Ha Noi,co,26,0.1,13,0.2,188.29
